tiempo_s,modo,distancia_cm,offset,velocidad,bateria
572.99,pista,--,perdida,50,40
573.66,pista,--,perdida,50,40
574.56,pista,--,perdida,50,40
575.22,pista,--,perdida,50,40
575.88,pista,--,perdida,50,40
576.72,pista,--,perdida,50,40
577.32,pista,--,perdida,50,40
577.98,pista,--,perdida,50,40
578.75,pista,--,perdida,50,40
579.47,pista,--,perdida,50,40
580.14,pista,--,perdida,50,40
580.92,pista,--,perdida,50,40
581.51,pista,--,perdida,50,40
582.11,pista,--,perdida,50,40
582.83,pista,--,perdida,50,40
583.61,pista,--,perdida,50,40
584.28,pista,--,perdida,50,40
584.94,pista,--,perdida,50,40
585.77,pista,--,perdida,50,40
586.44,pista,--,perdida,50,40
587.03,pista,--,perdida,50,40
587.82,pista,--,perdida,50,40
588.54,pista,--,perdida,50,40
589.25,pista,--,perdida,50,40
590.07,pista,--,perdida,50,40
590.7,pista,--,perdida,50,40
591.29,pista,--,perdida,50,40
592.08,pista,--,perdida,50,40
592.67,pista,--,perdida,50,40
593.34,pista,--,perdida,50,40
594.23,pista,--,perdida,50,40
594.83,pista,--,perdida,50,40
595.49,pista,--,perdida,50,40
596.27,pista,--,perdida,50,40
596.88,pista,--,perdida,50,40
597.48,pista,--,perdida,50,40
598.19,pista,--,perdida,50,40
599.05,pista,--,perdida,50,40
599.63,pista,--,perdida,50,40
600.29,pista,--,perdida,50,40
601.07,pista,--,perdida,50,40
601.74,pista,--,perdida,50,40
602.33,pista,--,perdida,50,40
603.05,pista,--,perdida,50,40
603.66,pista,--,perdida,50,40
604.26,pista,--,perdida,50,40
604.86,pista,--,perdida,50,40
605.63,pista,--,perdida,50,40
606.24,pista,--,perdida,50,40
606.83,pista,--,perdida,50,40
607.56,pista,--,perdida,50,40
608.46,pista,--,perdida,50,40
609.06,pista,--,perdida,50,40
609.72,pista,--,perdida,50,40
610.5,pista,--,perdida,50,40
611.1,pista,--,perdida,50,40
611.82,pista,--,perdida,50,40
612.61,pista,--,perdida,50,40
613.2,pista,--,perdida,50,40
613.98,pista,--,perdida,50,40
614.7,pista,--,perdida,50,40
615.35,pista,--,perdida,50,40
616.02,pista,--,perdida,50,40
616.79,pista,--,perdida,50,40
617.45,pista,--,perdida,50,40
618.11,pista,--,perdida,50,40
618.9,pista,--,perdida,50,40
619.55,pista,--,perdida,50,40
620.22,pista,--,perdida,50,40
621.12,pista,--,perdida,50,40
621.77,pista,--,perdida,50,40
622.37,pista,--,perdida,50,40
623.15,pista,--,perdida,50,40
623.75,pista,--,perdida,50,40
624.36,pista,--,perdida,50,40
625.02,pista,--,perdida,50,40
625.8,pista,--,perdida,50,40
626.46,pista,--,perdida,50,40
627.12,pista,--,perdida,50,40
627.96,pista,--,perdida,50,40
628.62,pista,--,perdida,50,40
629.28,pista,--,perdida,50,40
630.0,pista,--,perdida,50,40
630.6,pista,--,perdida,50,40
631.19,pista,--,perdida,50,40
631.86,pista,--,perdida,50,40
632.75,pista,--,perdida,50,40
633.36,pista,--,perdida,50,40
633.95,pista,--,perdida,50,40
634.8,pista,--,perdida,50,40
635.45,pista,--,perdida,50,40
636.05,pista,--,perdida,50,40
636.84,pista,--,perdida,50,40
637.5,pista,--,perdida,50,40
638.09,pista,--,perdida,50,40
639.05,pista,--,perdida,50,40
639.66,pista,--,perdida,50,40
640.31,pista,--,perdida,50,40
641.16,pista,--,perdida,50,40
641.76,pista,--,perdida,50,40
642.48,pista,--,perdida,50,40
643.25,pista,--,perdida,50,40
643.85,pista,--,perdida,50,40
644.58,pista,--,perdida,50,40
645.47,pista,--,perdida,50,40
646.14,pista,--,perdida,50,40
646.74,pista,--,perdida,50,40
647.57,pista,--,perdida,50,40
648.3,pista,--,perdida,50,40
648.9,pista,--,perdida,50,40
649.67,pista,--,perdida,50,40
650.27,pista,--,perdida,50,40
650.88,pista,--,perdida,50,40
651.53,pista,--,perdida,50,40
652.43,pista,--,perdida,50,40
653.03,pista,--,perdida,50,40
653.63,pista,--,perdida,50,40
654.53,pista,--,perdida,50,40
655.19,pista,--,perdida,50,40
655.92,pista,--,perdida,50,40
656.69,pista,--,perdida,50,40
657.3,pista,--,perdida,50,40
657.95,pista,--,perdida,50,40
658.68,pista,--,perdida,50,40
659.27,pista,--,perdida,50,40
659.93,pista,--,perdida,50,40
660.54,pista,--,perdida,50,40
661.26,pista,--,perdida,50,40
661.86,pista,--,perdida,50,40
662.52,pista,--,perdida,50,40
663.18,pista,--,perdida,50,40
664.08,pista,--,perdida,50,40
664.67,pista,--,perdida,50,40
665.39,pista,--,perdida,50,40
666.17,pista,--,perdida,50,40
666.77,pista,--,perdida,50,40
667.43,pista,--,perdida,50,40
668.27,pista,--,perdida,50,40
668.94,pista,--,perdida,50,40
669.53,pista,--,perdida,50,40
670.32,pista,--,perdida,50,40
671.04,pista,--,perdida,50,40
671.71,pista,--,perdida,50,40
672.47,pista,--,perdida,50,40
673.19,pista,--,perdida,50,40
673.79,pista,--,perdida,50,40
674.7,pista,--,perdida,50,40
675.3,pista,--,perdida,50,40
675.89,pista,--,perdida,50,40
676.68,pista,--,perdida,50,40
677.33,pista,--,perdida,50,40
677.93,pista,--,perdida,50,40
678.77,pista,--,perdida,50,40
679.43,pista,--,perdida,50,40
680.03,pista,--,perdida,50,40
680.82,pista,--,perdida,50,40
681.42,pista,--,perdida,50,40
682.02,pista,--,perdida,50,40
682.67,pista,--,perdida,50,40
683.39,pista,--,perdida,50,40
684.0,pista,--,perdida,50,40
684.66,pista,--,perdida,50,40
685.26,pista,--,perdida,50,40
686.1,pista,--,perdida,50,40
686.76,pista,--,perdida,50,40
687.36,pista,--,perdida,50,40
688.32,pista,--,perdida,50,40
688.97,pista,--,perdida,50,40
689.57,pista,--,perdida,50,40
690.48,pista,--,perdida,50,40
691.13,pista,--,perdida,50,40
691.74,pista,--,perdida,50,40
692.64,pista,--,perdida,50,40
693.23,pista,--,perdida,50,40
693.84,pista,--,perdida,50,40
694.62,pista,--,perdida,50,40
695.33,pista,--,perdida,50,40
695.99,pista,--,perdida,50,40
696.77,pista,--,perdida,50,40
697.43,pista,--,perdida,50,40
698.16,pista,--,perdida,50,40
698.94,pista,--,perdida,50,40
699.6,pista,--,perdida,50,40
700.26,pista,--,perdida,50,40
701.03,pista,--,perdida,50,40
701.75,pista,--,perdida,50,40
702.43,pista,--,perdida,50,40
703.2,pista,--,perdida,50,40
703.8,pista,--,perdida,50,40
704.46,pista,--,perdida,50,40
705.36,pista,--,perdida,50,40
705.95,pista,--,perdida,50,40
706.59,pista,--,perdida,50,40
707.34,pista,--,perdida,50,40
707.99,pista,--,perdida,50,40
708.65,pista,--,perdida,50,40
709.43,pista,--,perdida,50,40
710.03,pista,--,perdida,50,40
710.69,pista,--,perdida,50,40
711.54,pista,--,perdida,50,40
712.19,pista,--,perdida,50,40
712.79,pista,--,perdida,50,40
713.64,pista,--,perdida,50,40
714.24,pista,--,perdida,50,40
714.89,pista,--,perdida,50,40
715.73,pista,--,perdida,50,40
716.33,pista,--,perdida,50,40
717.0,pista,--,perdida,50,40
717.9,pista,--,perdida,50,40
718.49,pista,--,perdida,50,40
719.16,pista,--,perdida,50,40
720.11,pista,--,perdida,50,40
720.71,pista,--,perdida,50,40
721.31,pista,--,perdida,50,40
722.03,pista,--,perdida,50,40
722.63,pista,--,perdida,50,40
723.29,pista,--,perdida,50,40
724.01,pista,--,perdida,50,40
724.79,pista,--,perdida,50,40
725.45,pista,--,perdida,50,40
726.06,pista,--,perdida,50,40
726.89,pista,--,perdida,50,40
727.5,pista,--,perdida,50,40
728.1,pista,--,perdida,50,40
729.0,pista,--,perdida,50,40
729.66,pista,--,perdida,50,40
730.26,pista,--,perdida,50,40
731.1,pista,--,perdida,50,40
731.69,pista,--,perdida,50,40
732.3,pista,--,perdida,50,40
733.2,pista,--,perdida,50,40
733.8,pista,--,perdida,50,40
734.46,pista,--,perdida,50,40
735.24,pista,--,perdida,50,40
735.9,pista,--,perdida,50,40
736.55,pista,--,perdida,50,40
737.34,pista,--,perdida,50,40
737.93,pista,--,perdida,50,40
738.59,pista,--,perdida,50,40
739.43,pista,--,perdida,50,40
740.04,pista,--,perdida,50,40
740.69,pista,--,perdida,50,40
741.48,pista,--,perdida,50,40
742.2,pista,--,perdida,50,40
742.79,pista,--,perdida,50,40
743.57,pista,--,perdida,50,40
744.23,pista,--,perdida,50,40
744.83,pista,--,perdida,50,40
745.61,pista,--,perdida,50,40
746.27,pista,--,perdida,50,40
746.88,pista,--,perdida,50,40
747.65,pista,--,perdida,50,40
748.31,pista,--,perdida,50,40
748.91,pista,--,perdida,50,40
749.63,pista,--,perdida,50,40
750.23,pista,--,perdida,50,40
750.84,pista,--,perdida,50,40
751.55,pista,--,perdida,50,40
752.33,pista,--,perdida,50,40
752.93,pista,--,perdida,50,40
753.59,pista,--,perdida,50,40
754.38,pista,--,perdida,50,40
754.97,pista,--,perdida,50,40
755.58,pista,--,perdida,50,40
756.24,pista,--,perdida,50,40
757.02,pista,--,perdida,50,40
757.68,pista,--,perdida,50,40
758.27,pista,--,perdida,50,40
759.06,pista,--,perdida,50,40
759.71,pista,--,perdida,50,40
760.38,pista,--,perdida,50,40
761.34,pista,--,perdida,50,40
761.99,pista,--,perdida,50,40
762.6,pista,--,perdida,50,40
763.49,pista,--,perdida,50,40
764.15,pista,--,perdida,50,40
764.75,pista,--,perdida,50,40
765.6,pista,--,perdida,50,40
766.19,pista,--,perdida,50,40
766.85,pista,--,perdida,50,40
767.7,pista,--,perdida,50,40
768.3,pista,--,perdida,50,40
768.96,pista,--,perdida,50,40
769.79,pista,--,perdida,50,40
770.4,pista,--,perdida,50,40
771.05,pista,--,perdida,50,40
771.83,pista,--,perdida,50,40
772.49,pista,--,perdida,50,40
773.22,pista,--,perdida,50,40
774.06,pista,--,perdida,50,40
774.71,pista,--,perdida,50,40
775.32,pista,--,perdida,50,40
776.22,pista,--,perdida,50,40
776.93,pista,--,perdida,50,40
777.54,pista,--,perdida,50,40
778.32,pista,--,perdida,50,40
778.92,pista,--,perdida,50,40
779.57,pista,--,perdida,50,40
780.29,pista,--,perdida,50,40
780.95,pista,--,perdida,50,40
781.56,pista,--,perdida,50,40
782.15,pista,--,perdida,50,40
782.99,pista,--,perdida,50,40
783.59,pista,--,perdida,50,40
784.2,pista,--,perdida,50,40
784.98,pista,--,perdida,50,40
785.69,pista,--,perdida,50,40
786.41,pista,--,perdida,50,40
787.19,pista,--,perdida,50,40
787.79,pista,--,perdida,50,40
788.46,pista,--,perdida,50,40
789.23,pista,--,perdida,50,40
789.89,pista,--,perdida,50,40
790.5,pista,--,perdida,50,40
791.28,pista,--,perdida,50,40
792.0,pista,--,perdida,50,40
792.59,pista,--,perdida,50,40
793.31,pista,--,perdida,50,40
794.04,pista,--,perdida,50,40
794.63,pista,--,perdida,50,40
795.47,pista,--,perdida,50,40
796.19,pista,--,perdida,50,40
796.79,pista,--,perdida,50,40
797.64,pista,--,perdida,50,40
798.35,pista,--,perdida,50,40
798.95,pista,--,perdida,50,40
799.73,pista,--,perdida,50,40
800.39,pista,--,perdida,50,40
801.0,pista,--,perdida,50,40
801.83,pista,--,perdida,50,40
802.43,pista,--,perdida,50,40
803.1,pista,--,perdida,50,40
803.88,pista,--,perdida,50,40
804.53,pista,--,perdida,50,40
805.14,pista,--,perdida,50,40
805.98,pista,--,perdida,50,40
806.63,pista,--,perdida,50,40
807.24,pista,--,perdida,50,40
808.01,pista,--,perdida,50,40
808.61,pista,--,perdida,50,40
809.34,pista,--,perdida,50,40
810.18,pista,--,perdida,50,40
810.83,pista,--,perdida,50,40
811.5,pista,--,perdida,50,40
812.28,pista,--,perdida,50,40
812.87,pista,--,perdida,50,40
813.47,pista,--,perdida,50,40
814.08,pista,--,perdida,50,40
814.92,pista,--,perdida,50,40
815.58,pista,--,perdida,50,40
816.18,pista,--,perdida,50,40
817.07,pista,--,perdida,50,40
817.67,pista,--,perdida,50,40
818.27,pista,--,perdida,50,40
819.11,pista,--,perdida,50,40
819.71,pista,--,perdida,50,40
820.32,pista,--,perdida,50,40
821.15,pista,--,perdida,50,40
821.82,pista,--,perdida,50,40
822.42,pista,--,perdida,50,40
823.25,pista,--,perdida,50,40
823.85,pista,--,perdida,50,40
824.46,pista,--,perdida,50,40
825.23,pista,--,perdida,50,40
825.95,pista,--,perdida,50,40
826.61,pista,--,perdida,50,40
827.32,pista,--,perdida,50,40
827.93,pista,--,perdida,50,40
828.66,pista,--,perdida,50,40
829.49,pista,--,perdida,50,40
830.09,pista,--,perdida,50,40
830.87,pista,--,perdida,50,40
831.77,pista,--,perdida,50,40
832.44,pista,--,perdida,50,40
833.03,pista,--,perdida,50,40
833.81,pista,--,perdida,50,40
834.48,pista,--,perdida,50,40
835.2,pista,--,perdida,50,40
836.28,pista,--,perdida,50,40
836.99,pista,--,perdida,50,40
837.72,pista,--,perdida,50,40
838.55,pista,--,perdida,50,40
839.27,pista,--,perdida,50,40
840.24,pista,--,perdida,50,40
841.02,pista,--,perdida,50,40
841.68,pista,--,perdida,50,40
842.34,pista,--,perdida,50,40
843.12,pista,--,perdida,50,40
843.71,pista,--,perdida,50,40
844.55,pista,--,perdida,50,40
845.46,pista,--,perdida,50,40
846.12,pista,--,perdida,50,40
846.9,pista,--,perdida,50,40
847.73,pista,--,perdida,50,40
848.34,pista,--,perdida,50,40
848.93,pista,--,perdida,50,40
849.77,pista,--,perdida,50,40
850.43,pista,--,perdida,50,40
851.16,pista,--,perdida,50,40
851.93,pista,--,perdida,50,40
852.57,pista,--,izquierda,50,40
853.1,pista,--,izquierda,50,40
853.7,pista,--,izquierda,50,40
854.48,pista,--,izquierda,50,40
855.03,pista,--,izquierda,50,40
855.63,pista,--,izquierda,50,40
856.16,pista,--,izquierda,50,40
856.88,pista,--,izquierda,50,40
857.49,pista,--,izquierda,50,40
858.02,pista,--,izquierda,50,40
858.57,pista,--,izquierda,50,40
859.47,pista,--,izquierda,50,40
860.0,pista,--,izquierda,50,40
860.67,pista,--,izquierda,50,40
861.51,pista,--,izquierda,50,40
862.04,pista,--,izquierda,50,40
862.65,pista,--,izquierda,50,40
863.24,pista,--,izquierda,50,
